Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://www.dfki.de/web/forschung/projekte-publikationen/projekt/stereoff;StereOFF ‒ Automatisierte Identifikation und Analyse von Geschlechterstereotypen;KI Anwendung, Datenanalyse;Schule, Bildung, Antidiskriminierung, Gleichberechtigung, Teilhabe;https://www.dfki.de/web/forschung/projekte-publikationen/projekt/stereoff;Deutsches Forschungszentrum für Künstliche Intelligenz;Abgeschlossen;Das Projekt StereOFF entwickelt ein KI-Tool, das Geschlechterstereotype in Lehrmaterialien automatisch erkennt und analysiert. Ziel ist es, das Bewusstsein für Geschechterungleichheiten zu schärfen und eine gerechtere Bildung zu fördern.;StereOFF;CC-BY 4.0;https://civic-data.de/;
https://integreat-app.de/;Integreat;Datenanwendung für die Öffentlichkeit, KI Anwendung, Open Source, Mehrsprachigkeit, Wissensplattform;Migration, Beratung, Teilhabe, Integration;https://integreat-app.de/;Tür an Tür – Digitalfabrik gGmbH;Laufend;Integreat ist eine offene Integrationsplattform, die Städten und Landkreisen ermöglicht, Informationen für Zugewanderte zentral, mehrsprachig und barrierefrei bereitzustellen – als App, Website und bei Bedarf auch in Druckform. Inhalte können ohne IT-Kenntnisse gepflegt, automatisch übersetzt und lokal angepasst werden. Über 100 Kommunen setzen Integreat ein. Die Software wird Open-Source entwickelt.;;CC-BY 4.0;https://civic-data.de/;
https://tuerantuer.de/digitalfabrik/projekte/netzwerkobdachwohnen/;Netzwerk Obdach und Wohnen;Datenanwendung für die Öffentlichkeit, KI Anwendung, interaktive Karte/ Verzeichnis, Mehrsprachigkeit;Wohnungslosenhilfe, Kältehilfe;https://tuerantuer.de/digitalfabrik/projekte/netzwerkobdachwohnen/;Tür an Tür – Digitalfabrik gGmbH;Abgeschlossen;Netzwerk Obdach & Wohnen ist eine digitale Plattform, die wohnungslosen Menschen verständliche und aktuelle Informationen zu Beratungsstellen, Notübernachtungen und Unterstützungsangeboten bereitstellt. Inhalte werden direkt von kommunalen Verwaltungen und Hilfsorganisationen gepflegt und sind über eine barrierearme Webanwendung auf Smartphone und PC zugänglich. Mehrsprachigkeit und eine datensparsame Kartenfunktion erleichtern die Nutzung, sodass Betroffene informierte Entscheidungen treffen und passende Hilfen finden können.;;CC-BY 4.0;https://civic-data.de/;
https://de.mi4people.org/dofe;DOfE - Data Open for Everyone;Datenanwendung für Öffentlichkeit, Dashboard, Open Data;Demokratie, Transparenz, Umwelt;https://de.mi4people.org/dofe;MI4people;Abgeschlossen;DOfE – Data Open for Everyone entwickelt eine Plattform, die wichtige Daten wie Inflation, Arbeitslosenquote und Temperaturen in Deutschland sammelt, übersichtlich darstellt und verständlich aufbereitet. Ziel ist es, Transparenz in politischen Entscheidungsprozessen zu fördern.;DOfE;CC-BY 4.0;https://civic-data.de/;
https://unique-united.de/;Unique United;Datenanwendung für Öffentlichkeit,Wissensplattform, Crowd-Sourced Daten, KI Anwendung;Inklusion, Teilhabe;https://unique-united.de/;Unique United GmbH;Laufend;Unique United ist eine von Menschen mit Behinderung entwickelte Plattform, die barrierefreie Vernetzung in allen Lebensbereichen ermöglicht. Sie bietet digitale Werkzeuge wie KI-gestützte barrierefreie Videos, Tools für Leichte Sprache, Fotokurse oder Programme für digitale Kompetenzen. Durch den Austausch von Angeboten, Tutorials und Hilfestellungen fördert die Plattform Inklusion und schafft neue Chancen für Teilhabe und ein selbstbestimmtes Leben.;;CC-BY 4.0;https://civic-data.de/;
https://consul.mehr-demokratie.info/;"Beteiligungsplattform ""Consul""";Datenanwendung für die Öffentlichkeit, Beteiligungsplattform, Open Source, Tool;Stadt, Demokratie, Teilhabe, Transparenz;https://consul.mehr-demokratie.info/;Mehr Demokratie e.V.;Abgeschlossen;Consul ist eine Beteiligungsplattform für die Umsetzung von direkter Demokratie mit Fokus auf Städte, mit der Bürger*innen Vorschläge für politische Entscheidungsvorlagen eingereicht und darüber abstimmen können. Sie wurde ursprünglich in Spanien entwickelt und als Open Source Software durch Mehr Demokratie e.V. in Deutschland aufgegriffen.;;CC-BY 4.0;https://civic-data.de/;
senf.app;Senf.app Köln;Datenanwendung für die Öffentlichkeit, Beteiligungsplattform, KI Anwendung, Dashboard, Tool;Stadt, Demokratie, Teilhabe, Transparenz;https://senf.app/;Fuhr, Morino, Wild von Hohenborn GbR;Abgeschlossen;Senf ist eine digitale Beteiligungsplattform für Städteplanungsprojekte, um den Stadtraum aktiv mitzugestalten. Dort können Bürger*innen ihre Visionen für die Stadt auf einer interaktiven Karte teilen, liken und kommentieren. Die Auswertung erfolgt automatisiert mithilfe von KI.;;CC-BY 4.0;https://civic-data.de/;
https://machine-vs-rage.bag-gegen-hass.net/;Machine Against the Rage;Datenanwendung für die Öffentlichkeit, Datenanalyse, Dashboard;Demokratie, Transparenz, Antirassismus;https://machine-vs-rage.bag-gegen-hass.net/;BAG »Gegen Hass im Netz«;Laufend;Machine against the rage ist ein Trendreport der BAG „Gegen Hass im Netz“, der Muster, Trends und Dynamiken digitalen Hasses untersucht. Mithilfe von Daten- und Netzwerkanalysen sowie qualitativer Forschung werden demokratiefeindliche Entwicklungen sichtbar gemacht und im vierteljährlich erscheinenden Report aufbereitet. Ergänzt durch ein visuelles Dashboard, Policy Briefs und Videos liefert der Report ein Frühwarnsystem für Politik und Öffentlichkeit, um extremistische Tendenzen und gefährliche Meinungsveränderungen frühzeitig zu erkennen und einzuordnen.;;CC-BY 4.0;https://civic-data.de/;
https://frankfurter-plattform-55plus.de/;Frankfurter Plattform 55+;Datenanwendung für Öffentlichkeit, interaktive Karte/ Verzeichnis, Crowd-Sourced Daten;Teilhabe, Senioren;https://frankfurter-plattform-55plus.de/;VHS Frankfurt;Abgeschlossen;Die Frankfurter Plattform 55+ ist ein zentrales Online-Portal für Bildungs- und Beratungsangebote für ältere Menschen in Frankfurt am Main. Initiiert von der VHS Frankfurt im Auftrag der Stadt, bündelt die Plattform vielfältige Angebote in den Bereichen „Bildung & Begegnung“ sowie „Beratung & Hilfe“. Ziel ist es, Senior*innen einen schnellen und transparenten Überblick über ortsnahe Angebote zu geben, kulturelle Teilhabe zu fördern und lebenslanges Lernen zu unterstützen. Die Plattform lebt vom Mitwirken zahlreicher Anbietender und der aktiven Nutzung durch die Frankfurter Stadtgesellschaft.;FP55+;CC-BY 4.0;https://civic-data.de/;
https://jugendhilfe.ai/;jugendhilfe.ai;Datenanwendung für die Öffentlichkeit, KI Anwendung, Tool;Soziale Arbeit, Jugendhilfe, Legal Tech;https://jugendhilfe.ai/;Social Impact gGmbH;Laufend;Jugendhilfe.ai bietet eine KI-gestützte Suchmaschine für Fachkräfte, die gesetzliche Ansprüche und Finanzierungsmöglichkeiten schnell auffindbar macht. Ein Sprachmodell (LLM) verarbeitet Gesetzestexte zu verständlichen Antworten, spart Arbeitszeit und erleichtert die Hilfeplanung.;JUGENDHILFE.ai;CC-BY 4.0;https://civic-data.de/;
https://www.tmz-hamm.de/;telemedizin zentrum hamm;KI Anwendung, Telemedizin, Datenanwendung für die Öffentlichkeit;Demenz, pflegende Angehörige, gesundheit;https://www.tmz-hamm.de/;Hochschule Hamm Lippstadt;Laufend;Die Plattform unterstützt pflegende Angehörige, indem sie neben Online-Kursen und Beratungen auch telemedizinische KI-gestützte Anwendungen zur Demenzfrüherkennung entwickelt und anbietet.;TMZ Hamm;CC-BY 4.0;https://civic-data.de/;
https://www.generationgermany.de/presse/;Generation Germany Jugendstudie;Datenanwendung für Öffentlichkeit, Erhebung, Datenanalyse, Datenvisualisierung;Demokratie, Partizipation, Jugendbeteiligung;https://www.generationgermany.de/presse/;Children for a better World e.V.;Abgeschlossen;Zur Förderung von Demokratie und Jugendbeteiligung veröffentlicht der spendenfinanzierte Verein Children for a better world regelmäßig begleitende Studien zu ihrem Demokratiefestival durch.;GenGer;CC-BY 4.0;https://civic-data.de/;
https://go.ifrc.org/;IFRC GO - Disaster Response and Preparedness;Datenanwendung für Öffentlichkeit, interaktive Karte/ Verzeichnis, Open Source;Katastrophenschutz, Humanitäre Hilfe;https://go.ifrc.org/;International Federation of Red Cross;Abgeschlossen;Die Plattform IFRC GO des Internationalen Roten Kreuzes bündelt Informationen über Katastrophen zentral auf einem Dashboard und interaktiven Karte. Damit sollen Entscheidungen für den Einsatz von humanitärer Hilfe datenbasiert unterstützt, Frühwarnungen ermöglicht und der weltweite Einsatz sichtbar gemacht werden.;GO;CC-BY 4.0;https://civic-data.de/;
https://civic-data.de/output-monitoring-ten-sing/;TEN SING Gesamterhebung;Interne Datenanwendung, Output Monitoring, Reporting, Dashboard;Jugendarbeit, Vernetzung, Wirkungsmessung, Evaluation;https://civic-data.de/output-monitoring-ten-sing/;Christlicher Verein Junger Menschen, CDL;Abgeschlossen;TenSing ist ein Musikprojekt für Jugendliche und nutzt Daten aus qualitativen und quantitativen Teilnehmendenbefragungen effektiv für die Weiterentwicklung und Verstetigung des Programms. Die gesammelten Daten sollen mit Hilfe des Civic Data Lab in einem Dashboard visualisiert und analysiert werden.;;CC-BY 4.0;https://civic-data.de/;
https://citylab-berlin.org/de/projects/beyond-forms/;Beyond Forms;Forschung, Open-Source, Maschinelles Lernen, Prozessautomatisierung, KI Anwendung;Stadt, Armut, Inklusion, Zivilgesellschaft;http://google.org/;CityLAB Berlin;Laufend;KI-Agenten für Antragsprozesse der Zukunft – einfacher, schneller, zugänglicher;;CC BY-NC-SA;https://citylab-berlin.org;0.0
https://citylab-berlin.org/de/projects/baergpt/;BärGPT;KI Anwendung, Open Source, Web-App, Information Retrieval;Verwaltung, KI, Datenschutz;https://citylab-berlin.org/de/blog/baergpt-der-neue-ki-assistent-fuer-die-berliner-verwaltung/, https://citylab-berlin.org/de/blog/baergpt-technischer-deep-dive-ki-assistenten-berliner-verwaltung/;CityLAB Berlin;Laufend;Der KI-Assistent für die Berliner Landesverwaltung.;BärGPT;CC BY-NC-SA;https://citylab-berlin.org;1.0
https://citylab-berlin.org/de/projects/fairgnuegen/;Fairgnügen;Web-App, Plattform, Interaktive Karte, Datenportal;Kultur, Sport, Bildung, Barrierefreiheit, Inklusion, Armut;https://fairgnuegen.berlin.de/;CityLAB Berlin;Laufend;Unsere neue Webseite hilft bei der Suche nach über 400 kostenlosen und ermäßigten Angeboten.;;CC BY-NC-SA;https://citylab-berlin.org;2.0
https://citylab-berlin.org/de/projects/parla/;Parla;Open-Source, Information Retrieval, Web-App, KI Anwendung, Datenportal;Stadt, Open Data;https://pardok.parlament-berlin.de/portala/browse.tt.html, https://citylab-berlin.org/de/wissensspeicher-glossar/, https://www.parla.berlin, https://citylabberlin.typeform.com/to/kCdnCgvC#product=parla, https://citylab-berlin.org/de/blog/parla-technische-entwicklung-des-neuen-ki-tools/, https://github.com/technologiestiftung/parla-frontend;CityLAB Berlin;Laufend;Das neue KI-Tool Parla macht Schriftliche Anfragen durchsuchbar. ;;CC BY-NC-SA;https://citylab-berlin.org;3.0
https://citylab-berlin.org/de/projects/kiezlabor/;Kiezlabor;Workshops, Partizipation, Vernetzung, Dokumentations- und Netzwerktool;Stadtplanung, Partizipation, Zivilgesellschaft, Verwaltung, Vernetzung;https://kiezlabor.de/kiezpartner/#kontakt, https://kiezlabor.de/veranstaltungsorte/, https://kiezlabor.de/was-wir-machen/, https://kiezlabor.de/kiezpartner/;CityLAB Berlin;Laufend;Das Kiezlabor bringt den prototypischen Ansatz des CityLAB Berlin in die Kieze.;;CC BY-NC-SA;https://citylab-berlin.org;4.0
https://citylab-berlin.org/de/projects/data-hub-berlin/;Data Hub Berlin  ;Datenportal, Open-Source, Plattform, Dashboard, Visualisierung, Datenmanagement, API;Stadt, Open Data;https://data-hub.berlin/;CityLAB Berlin;Laufend;Die zentrale Plattform für ein bessere Wertschöpfung der Berliner Datenschätze. ;;CC BY-NC-SA;https://citylab-berlin.org;5.0
https://citylab-berlin.org/de/projects/partizipation-digital/;Partizipation Digital ;Explorative Analyse, Web-App, Interaktive App;Flucht und Migration, Integration, Stadt;https://www.berlin.de/lb/intmig/programme-und-praktische-hilfen/partizipation-digital/, https://minor-kontor.de/partizipation-digital/;CityLAB Berlin;Laufend;Eine prototypische Lösung soll den Ankunftsprozess unterstützen und verbessern.;PaDi;CC BY-NC-SA;https://citylab-berlin.org;6.0
https://citylab-berlin.org/de/projects/govtech-testlab/;GovTech TestLAB;Workshops, Explorative Analyse, Beratung, Datenmanagement;Stadt;https://citylab-berlin.org/de/blog/digitale-souveraenitaet-fuer-die-berliner-verwaltung/, https://citylab-berlin.org/de/blog/warum-gute-produkttests-wie-eine-abenteuerliche-seefahrt-sind/, https://citylab-berlin.org/de/blog/govtech-scouting-unser-testlabor-fuer-die-berliner-verwaltung/;CityLAB Berlin;Laufend;Wir schaffen einen Raum, in dem Lösungen ausprobiert und bewertet werden können.;;CC BY-NC-SA;https://citylab-berlin.org;7.0
https://citylab-berlin.org/de/projects/stadtlabor2go/;Stadtlabor2Go;Workshops, Partizipation, Vernetzung, KI-Anwendung, Digitale Plattform, Prozessoptimierung;Stadt, Zivilgesellschaft, Partizipation;https://zukunftswerk.wiesbaden.de/, https://citylab-berlin.org/de/blog/prototyping-im-stadtraum/, https://gemeinsamdigital.berlin.de/de/, https://www.wiesbaden.de/wirtschaft/wirtschaftsstandort/zukunftswerk.php, https://kiezlabor.de/, https://www.egovernment.de/nutzerzentrierte-digitalisierung-im-stadtlabor2go-a-c21179e2f18ba56f79f015e7d74f5da8/, https://citylab-berlin.org/de/blog/theorie-trifft-realitaet-warum-prozesse-selten-so-ablaufen-wie-geplant/, https://www.moenchengladbach.de/de/aktuell-aktiv/newsroom/das-neue-stadtlabormg-sorgt-fuer-digitale-bildung-und-beteiligung-rund-um-die-digitalisierung-der-stadt, https://citylab-berlin.org/de/wissensspeicher/, https://citylab-berlin.org/en/newsletter, https://citylab-berlin.org/de/blog/digitale-souveraenitaet-fuer-die-berliner-verwaltung/, https://citylab-berlin.org/de/projects/labcamp/;CityLAB Berlin;Laufend;Stadtlabor2Go zeigt, wie Städte Digitalisierung gemeinsam voranbringen können.;;CC BY-NC-SA;https://citylab-berlin.org;8.0
https://citylab-berlin.org/de/projects/giess-den-kiez/;Gieß den Kiez;Web-App, Interaktive Karte, Open Data, Datenvisualisierung, Open-Source;Umweltschutz, Klimaschutz, Stadt, Nachhaltigkeit;https://github.com/technologiestiftung/giessdenkiez-de, https://giessdeinviertel.codeforleipzig.de/, http://www.giessdenkiez.de/, https://www.giessdenkiez.de/, https://citylab-berlin.org/wp-content/uploads/2019/06/Giess-den-Kiez-Anleitung-Checkliste-Retrospektive.pdf, https://join.slack.com/t/giessdenkiez/shared_invite/zt-e3et281u-xON4UmBZpKavzDRkw5HmCQ/, https://www.magdeburg-giesst.de, https://www.giessdenkiez.de, https://citylab-berlin.org/wp-content/uploads/Two-Pager-Giess_den_Kiez-0326_DE.pdf, https://www.bund-berlin.de/fileadmin/berlin/Arbeitsmaterialien/Baeume_richtig_giessen.pdf, https://www.bund-berlin.de/service/publikationen/detail/publication/bund-baumreport-berlin-2012-2019/;CityLAB Berlin;Laufend;Gieß den Kiez ist eine Plattform zur Koordinierung der Bewässerung der Berliner Bäume.;;CC BY-NC-SA;https://citylab-berlin.org;9.0
https://citylab-berlin.org/de/projects/klimadashboard-xhain/;KlimaDashboard Xhain;Dashboard, Datenvisualisierung;Klimawandel, Umweltschutz, Nachhaltigkeit;https://www.berlin.de/ba-friedrichshain-kreuzberg/politik-und-verwaltung/service-und-organisationseinheiten/klima-und-internationales/artikel.1408194.php, https://klima-dashboard-xhain.vercel.app/current-projects/, https://klima-dashboard-xhain.vercel.app/climate-strategies/;CityLAB Berlin;Laufend;Mit dem Klimadashboard werden Klimadaten transparen.;;CC BY-NC-SA;https://citylab-berlin.org;10.0
https://citylab-berlin.org/de/projects/hilf-mir-berlin/;Hilf-Mir.Berlin;Web-App, Plattform, Kartenanwendung, Open Source, Empfehlungssystem;Beratung, Barrierefreiheit, Gesundheit, Soziale Arbeit, Stadt, Chancengleichheit;https://www.hilf-mir.berlin;CityLAB Berlin;Laufend;Hilf-Mir.Berlin fasst das Angebot von über 200 Beratungsstellen erstmals übersichtlich zusammen. ;Hilf-Mir.Berlin;CC BY-NC-SA;https://citylab-berlin.org;11.0
https://citylab-berlin.org/de/projects/talking-treebot/;Talking Treebot;KI Anwendung, Interaktive App, Interaktive Datenexploration, Web-App;Stadtplanung, Umweltschutz, Klimaschutz, Bildung, Klimawandel;https://senseable.mit.edu/, https://github.com/technologiestiftung/talking-treebot;CityLAB Berlin;Laufend;Der Talking Treebot gibt den Berliner Stadtbäumen mit Hilfe von Künstlicher Intelligenz eine Stimme.;;CC BY-NC-SA;https://citylab-berlin.org;12.0
https://citylab-berlin.org/de/projects/buergeramt-der-zukunft-tagebuchstudie/;Bürgeramt der Zukunft;Forschung, Prozessautomatisierung, Web-App, Workshops;Verwaltung;https://www.itdz-berlin.de/, https://service.berlin.de/standort/122238/;CityLAB Berlin;Laufend;Das Ziel des Projekts Bürgeramt der Zukunft ist es, ein tieferes Verständnis für die Arbeit und die Abläufe in der Verwaltung zu erhalten und diese hinsichtlich ihrer Nutzer:innenorientierung zu verbessern.;;CC BY-NC-SA;https://citylab-berlin.org;13.0
