Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;data_source;Projekt-Abkürzung;Art;Einsatzbereich
261;https://ok-lab-karlsruhe.de/projekte/sensors21;Critical Sensors Workshop 2021;https://ok-lab-karlsruhe.de/projekte/sensors21;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Wir planen eine Reihe von Workshops zu verschiedenen Themen im Zusammenhang mit der Ausstellung Critical-Zones. Anmeldung über das ZKM:12.3.202123.4.202114.5.2021Umgebungssensorensind das erste ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;tvoc;Workshop, Datenanalyse, Coding;Bildung, Partizipation, Offene Daten
262;https://ok-lab-karlsruhe.de/projekte/haushalt;Offene Daten für Viele zugänglich machen;https://ok-lab-karlsruhe.de/projekte/haushalt;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Können kommunale Haushaltspläne analysiert und ausgewertet werden ohne erst programmieren lernen zu müssen?Wir haben zu dieser Frage mehrere Veranstaltungen in verschiedenen Formaten durchgeführt und ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanwendung für Öffentlichkeit, Interaktives Dashboard, Open Data, Wissensmanagement, Datenvisualisierung, Beratung;Transparenz, Bürgerbeteiligung, Kommunale Selbstverwaltung, Open Data, Politische Bildung, Verwaltung
263;https://ok-lab-karlsruhe.de/projekte/cz;Critical Zones Führung - Offene Daten, 24.10.2020;https://ok-lab-karlsruhe.de/projekte/cz;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Führung/Workshop zur Ausstellung Critical Zones am ZKMWie können wir die kritische Zone besser verstehen? Wie können wir die zahlreichen, oft für uns nicht sichtbaren Prozesse begreifen, die ihr frag ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Workshop, Offene Daten, Datenvisualisierung, Partizipation;Umweltschutz, Bildung, Partizipation, Offene Daten
264;https://ok-lab-karlsruhe.de/projekte/rogl;ROGL - Regionale Open Government Labore;https://ok-lab-karlsruhe.de/projekte/rogl;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;In 2020 plant das Bundesministerium des Innern, für Bau und Heimat eine Initiative für Regionale Open Government Labore (ROGL). In bis zu 16 Laboren sollen neue Kooperationen von Verwaltung, Politik,  ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;ROGL;Partizipation, Open Data, Demokratie;Partizipation, Demokratie, Verwaltung
265;https://ok-lab-karlsruhe.de/projekte/klimakonzept;Klimakonzept Karlsruhe;https://ok-lab-karlsruhe.de/projekte/klimakonzept;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Die Stadt Karlsruhe hat den Entwurf des Klimaschutzkonzepts 2030 in einem Beteiligungsverfahren der Bevölkerung vorgelegt.Wir wollen die zugehörigen Berechnungsmodelle und den Fortschritt der Massnah ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanwendung für Öffentlichkeit, Partizipation, Open Data;Klimaschutz, Demokratie, Umweltschutz
266;https://ok-lab-karlsruhe.de/projekte/sensors19;Umweltsensoren;https://ok-lab-karlsruhe.de/projekte/sensors19;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Wir können auch selbst offene Daten erzeugen, indem wir mit verschiedenen Sensoren Messwerte aufnehmen und mit anderen teilen. In offenen Workshops zeigen wir immer wieder, wir z.B. die TeilnehmerInne ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanwendung für Öffentlichkeit, Offene Daten, Partizipation, Coding, Datenvisualisierung, Interaktive Datenexploration;Umweltschutz, Klimaschutz, Bürgerbeteiligung, Open Data
267;https://ok-lab-karlsruhe.de/projekte/transparenzcafe;Transparenz.Cafe;https://ok-lab-karlsruhe.de/projekte/transparenzcafe;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Das Transparenzportal der Stadt Karlsruhe richtet sich in erster Linie an inter­es­sierte Spezia­lis­ten, die mit den Daten Projekte verwirk­li­chen wollen, welche dann auch für die Allge­mein­heit in ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Veranstaltung, Datenportal, Partizipation, Open Data;Partizipation, Transparenz, Demokratie
268;https://ok-lab-karlsruhe.de/projekte/direktvermarkter-karte;farmshops.eu Direktvermarkter Karte;https://ok-lab-karlsruhe.de/projekte/direktvermarkter-karte;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Übersichtskarte von Hofläden, Märkten, Milchautomaten und anderen Direktvermarktern aus der DACH-Region (Deutschland, Österreich, Schweiz). Die Karte erhält alle ihre Daten über ein Script von Openstr ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Kartenanwendung, Open Data, Partizipation;Landwirtschaft, Umweltschutz, Verbraucherschutz, Partizipation
269;https://ok-lab-karlsruhe.de/projekte/ka-open-sense;Open Sense;https://ok-lab-karlsruhe.de/projekte/ka-open-sense;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Open Sense stellt Android Sensor-Widgets für das openSenseMap-Projekt (https://opensensemap.org) bereit. Die App ermöglicht es von über 800 Messstationen die offenen Sensordaten wie Temperatur, Emissi ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;Open Sense;Open Data, Datenanwendung für Öffentlichkeit, Interaktive App, Open Source;Umweltschutz, Klimaschutz, Partizipation, Open Data
270;https://ok-lab-karlsruhe.de/projekte/karlsruhe-btw2017-stadtteile;Die Bundestagswahl 2017 in den Karlsruher Stadtteilen;https://ok-lab-karlsruhe.de/projekte/karlsruhe-btw2017-stadtteile;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Jeder Karlsruher Stadtteil ist anders — wie hat sich das auf die Wahl ausgewirkt? Wir haben uns das an Hand verschiedener Statistiken genauer angeschaut.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Open Data, Partizipation;Stadtplanung, Demokratie, Wahlen
271;https://ok-lab-karlsruhe.de/projekte/wahlkarte-ka;Karlsruher Wahlanzeiger 2017;https://ok-lab-karlsruhe.de/projekte/wahlkarte-ka;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Verschiedenste spannende Visualisierungen der Karlsruher Wahldaten für die Bundestagswahl 2017. Interaktive Karte und Analysen.;CC-BY 4.0;https://codefor.de;CodeFor Germany;Wahlkarte-KA;Interaktive Karte, Datenvisualisierung, Web-App;Partizipation, Demokratie, Offene Daten
272;https://ok-lab-karlsruhe.de/projekte/ka-kommunale-haushalte-bw;Kommunale Haushalte Baden-Württemberg;https://ok-lab-karlsruhe.de/projekte/ka-kommunale-haushalte-bw;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Maschinenlesbare Varianten des kommunalen Produktplans Baden-Württemberg und der Verwaltungsvorschrift Produkt- und Kontenrahmen;CC-BY 4.0;https://codefor.de;CodeFor Germany;Ka-Kommunale-Haushalte-BW;Datenportal, Open Data, Partizipation, Coding, Open-Source;Verwaltung, Demokratie, Klimaschutz, Transparenz, Bürgerbeteiligung
273;https://ok-lab-karlsruhe.de/projekte/ka-mietmap;Mietpreise in Karlsruhe;https://ok-lab-karlsruhe.de/projekte/ka-mietmap;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Dieses Projekt visualisiert auf einer Karte die Mietpreise in Karlsruhe auf Basis von Immobilienanzeigen.;CC-BY 4.0;https://codefor.de;CodeFor Germany;Ka-Mietmap;Datenvisualisierung, Kartenanwendung, Open Data;Stadtplanung, Partizipation, Transparenz, Bürgerbeteiligung
